timestamp,distance_cm
25.04.27 08.21.05,11.54
25.04.27 08.21.06,9.80
25.04.27 08.21.07,8.12
25.04.27 08.21.08,13.53
25.04.27 08.21.09,9.40
25.04.27 08.21.10,9.88
25.04.27 08.21.11,8.82
25.04.27 08.21.12,13.44
25.04.27 08.21.13,12.63
25.04.27 08.21.14,10.74
25.04.27 08.21.15,12.04
25.04.27 08.21.16,9.73
25.04.27 08.21.17,12.07
25.04.27 08.21.18,10.00
25.04.27 08.21.19,
25.04.27 08.21.20,8.73
25.04.27 08.21.21,6.13
25.04.27 08.21.23,10.04
25.04.27 08.21.24,8.58
25.04.27 08.21.25,14.97
25.04.27 08.21.26,11.81
25.04.27 08.21.27,10.71
25.04.27 08.21.28,10.20
25.04.27 08.21.29,10.58
25.04.27 08.21.30,12.29
25.04.27 08.21.31,10.04
25.04.27 08.21.32,8.84
25.04.27 08.21.33,9.11
25.04.27 08.21.35,8.26
25.04.27 08.21.36,11.65
25.04.27 08.21.37,11.52
25.04.27 08.21.38,11.66
25.04.27 08.21.39,7.73
25.04.27 08.21.40,12.07
25.04.27 08.21.41,9.22
25.04.27 08.21.42,9.25
25.04.27 08.21.43,8.12
25.04.27 08.21.44,7.24
25.04.27 08.21.45,8.02
25.04.27 08.21.46,8.23
25.04.27 08.21.47,9.06
25.04.27 08.21.48,11.80
25.04.27 08.21.49,11.71
25.04.27 08.21.50,11.67
25.04.27 08.21.51,9.01
25.04.27 08.21.52,8.95
25.04.27 08.21.53,12.06
25.04.27 08.21.54,6.98
25.04.27 08.21.55,5.86
25.04.27 08.21.56,7.47
25.04.27 08.21.57,10.57
25.04.27 08.21.58,9.89
25.04.27 08.21.59,7.46
25.04.27 08.22.00,10.30
25.04.27 08.22.01,11.26
25.04.27 08.22.02,15.13
25.04.27 08.22.03,12.66
25.04.27 08.22.04,10.56
25.04.27 08.22.05,11.82
25.04.27 08.22.06,15.11
25.04.27 08.22.07,8.28
25.04.27 08.22.08,7.21
25.04.27 08.22.09,12.32
25.04.27 08.22.10,9.64
25.04.27 08.22.11,7.90
25.04.27 08.22.12,9.80
25.04.27 08.22.13,8.29
25.04.27 08.22.14,7.81
25.04.27 08.22.15,
25.04.27 08.22.16,8.83
25.04.27 08.22.17,7.01
25.04.27 08.22.18,10.09
25.04.27 08.22.19,9.23
25.04.27 08.22.20,10.83
25.04.27 08.22.21,9.55
25.04.27 08.22.22,8.87
25.04.27 08.22.23,12.52
25.04.27 08.22.24,7.75
27/04/25 08:22:25,12.23
25.04.27 08.22.26,10.10
25.04.27 08.22.27,12.00
25.04.27 08.22.28,10.06
25.04.27 08.22.29,10.66
25.04.27 08.22.30,10.75
25.04.27 08.22.31,12.86
25.04.27 08.22.32,10.71
25.04.27 08.22.33,7.49
25.04.27 08.22.34,10.47
25.04.27 08.22.35,12.19
25.04.27 08.22.36,12.36
25.04.27 08.22.37,9.26
25.04.27 08.22.38,8.84
25.04.27 08.22.39,7.72
25.04.27 08.22.40,11.75
25.04.27 08.22.41,11.57
25.04.27 08.22.42,13.00
25.04.27 08.22.43,8.78
25.04.27 08.22.44,10.44
25.04.27 08.22.45,9.70
25.04.27 08.22.46,8.95
25.04.27 08.22.47,9.92
25.04.27 08.22.48,7.72
25.04.27 08.22.49,11.49
25.04.27 08.22.50,11.98
25.04.27 08.22.51,11.39
25.04.27 08.22.52,10.02
25.04.27 08.22.53,11.76
25.04.27 08.22.54,9.25
25.04.27 08.22.55,7.24
25.04.27 08.22.56,9.41
25.04.27 08.22.57,8.84
25.04.27 08.22.58,14.82
25.04.27 08.22.59,11.60
25.04.27 08.23.00,10.06
25.04.27 08.23.01,12.35
25.04.27 08.23.02,11.36
25.04.27 08.23.03,10.22
25.04.27 08.23.04,9.75
25.04.27 08.23.05,8.39
25.04.27 08.23.06,10.79
25.04.27 08.23.07,11.88
25.04.27 08.23.08,7.40
25.04.27 08.23.09,10.99
25.04.27 08.23.10,10.87
25.04.27 08.23.11,8.45
25.04.27 08.23.12,10.04
25.04.27 08.23.13,7.11
25.04.27 08.23.14,10.44
25.04.27 08.23.15,10.97
25.04.27 08.23.16,11.44
25.04.27 08.23.17,10.85
25.04.27 08.23.18,12.17
25.04.27 08.23.19,8.67
25.04.27 08.23.20,11.45
25.04.27 08.23.21,9.32
25.04.27 08.23.22,8.40
25.04.27 08.23.23,8.95
25.04.27 08.23.24,7.75
25.04.27 08.23.25,10.68
25.04.27 08.23.26,7.78
25.04.27 08.23.27,11.75
25.04.27 08.23.28,10.78
25.04.27 08.23.29,10.96
25.04.27 08.23.30,9.56
25.04.27 08.23.31,5.84
25.04.27 08.23.32,9.34
25.04.27 08.23.33,10.18
25.04.27 08.23.34,9.12
25.04.27 08.23.35,11.65
25.04.27 08.23.36,9.36
25.04.27 08.23.37,11.17
25.04.27 08.23.38,8.54
25.04.27 08.23.39,11.87
25.04.27 08.23.40,12.46
25.04.27 08.23.41,8.70
25.04.27 08.23.42,11.93
25.04.27 08.23.43,10.53
25.04.27 08.23.44,8.08
25.04.27 08.23.45,10.33
25.04.27 08.23.46,10.93
25.04.27 08.23.47,6.58
25.04.27 08.23.48,8.62
25.04.27 08.23.49,10.54
25.04.27 08.23.50,7.47
25.04.27 08.23.51,6.81
25.04.27 08.23.52,12.08
25.04.27 08.23.53,14.02
25.04.27 08.23.54,11.33
25.04.27 08.23.55,9.71
25.04.27 12.15.14,11.83
25.04.27 12.15.15,9.05
25.04.27 12.15.16,12.82
25.04.27 12.15.17,10.81
25.04.27 12.15.18,11.51
25.04.27 12.15.19,11.26
25.04.27 12.15.20,8.67
25.04.27 12.15.21,12.44
25.04.27 12.15.22,11.13
25.04.27 12.15.23,7.51
25.04.27 12.15.24,7.84
25.04.27 12.15.25,5.66
25.04.27 12.15.26,9.84
25.04.27 12.15.27,9.68
25.04.27 12.15.28,11.92
25.04.27 12.15.29,13.47
25.04.27 12.15.30,11.15
25.04.27 12.15.31,6.44
25.04.27 12.15.32,11.27
25.04.27 12.15.33,9.03
25.04.27 12.15.34,10.39
25.04.27 12.15.35,12.86
25.04.27 12.15.36,8.48
25.04.27 12.15.37,7.25
25.04.27 12.15.38,9.96
25.04.27 12.15.39,7.01
25.04.27 12.15.41,10.15
25.04.27 12.15.42,6.56
25.04.27 12.15.43,8.71
25.04.27 12.15.44,12.02
25.04.27 12.15.45,12.88
25.04.27 12.15.46,12.56
25.04.27 12.15.47,12.30
25.04.27 12.15.48,10.54
25.04.27 12.15.49,6.82
25.04.27 12.15.50,11.59
25.04.27 12.15.51,9.61
25.04.27 12.15.52,5.34
25.04.27 12.15.53,10.71
25.04.27 12.15.54,9.76
25.04.27 12.15.55,10.18
25.04.27 12.15.56,8.40
25.04.27 12.15.57,8.35
25.04.27 12.15.58,10.37
25.04.27 12.15.59,9.48
25.04.27 12.16.00,9.47
25.04.27 12.16.01,8.06
25.04.27 12.16.02,7.58
25.04.27 12.16.03,8.57
25.04.27 12.16.04,11.55
25.04.27 12.16.05,11.36
25.04.27 12.16.06,6.52
25.04.27 12.16.07,10.00
25.04.27 12.16.08,8.79
25.04.27 12.16.09,14.02
25.04.27 12.16.10,8.49
25.04.27 12.16.11,8.14
25.04.27 12.16.12,8.30
25.04.27 12.16.13,12.57
25.04.27 12.16.14,6.44
25.04.27 12.16.15,7.81
25.04.27 12.16.16,10.14
25.04.27 12.16.17,10.96
25.04.27 12.16.18,11.11
25.04.27 12.16.19,5.34
25.04.27 12.16.20,8.49
25.04.27 12.16.21,10.95
25.04.27 12.16.22,8.33
25.04.27 12.16.23,
25.04.27 12.16.24,11.39
25.04.27 12.16.25,12.34
25.04.27 12.16.26,8.91
25.04.27 12.16.27,9.39
25.04.27 12.16.28,8.13
25.04.27 12.16.29,11.51
25.04.27 12.16.30,13.63
25.04.27 12.16.31,10.18
25.04.27 12.16.32,9.72
25.04.27 12.16.33,9.80
25.04.27 12.16.34,10.24
2025-04-27 12:16:35,4.98
25.04.27 12.16.36,6.63
25.04.27 12.16.37,12.75
25.04.27 12.16.38,13.63
25.04.27 12.16.39,9.18
25.04.27 12.16.40,8.39
25.04.27 12.16.41,12.31
25.04.27 12.16.42,11.86
25.04.27 12.16.43,11.84
25.04.27 12.16.44,7.52
25.04.27 12.16.45,6.83
25.04.27 12.16.46,7.03
25.04.27 12.16.47,8.99
25.04.27 12.16.48,8.93
25.04.27 12.16.49,10.72
25.04.27 12.16.50,12.27
25.04.27 12.16.51,7.55
25.04.27 12.16.52,11.65
25.04.27 12.16.53,12.24
25.04.27 12.16.54,15.35
25.04.27 12.16.55,10.34
25.04.27 12.16.56,9.99
25.04.27 12.16.57,9.53
25.04.27 12.16.58,10.31
25.04.27 12.16.59,14.40
25.04.27 12.17.00,11.62
25.04.27 12.17.01,10.39
25.04.27 12.17.03,10.79
25.04.27 12.17.04,7.90
25.04.27 12.17.05,12.71
25.04.27 12.17.06,9.44
25.04.27 12.17.07,6.32
25.04.27 12.17.08,7.26
25.04.27 12.17.09,8.62
25.04.27 12.17.10,9.83
25.04.27 12.17.11,9.41
25.04.27 12.17.12,9.12
25.04.27 12.17.13,13.41
25.04.27 12.17.14,8.92
25.04.27 12.17.15,8.63
25.04.27 12.17.16,10.04
25.04.27 12.17.17,9.15
25.04.27 12.17.18,10.35
25.04.27 12.17.19,7.98
25.04.27 12.17.20,10.28
25.04.27 12.17.21,6.27
25.04.27 12.17.22,8.13
25.04.27 12.17.23,9.08
25.04.27 12.17.24,8.96
25.04.27 12.17.25,"9,99"
25.04.27 12.17.26,7.97
25.04.27 12.17.27,9.91
25.04.27 12.17.28,10.71
25.04.27 12.17.29,9.38
25.04.27 12.17.30,10.17
25.04.27 12.17.31,9.12
25.04.27 12.17.32,9.71
25.04.27 12.17.33,9.22
25.04.27 12.17.34,15.36
2025-04-27 12:17:35,9.96
25.04.27 12.17.36,7.83
25.04.27 12.17.37,9.40
25.04.27 12.17.38,7.37
25.04.27 12.17.39,5.39
25.04.27 12.17.40,10.12
25.04.27 12.17.41,12.02
25.04.27 12.17.42,10.97
25.04.27 12.17.43,10.20
25.04.27 12.17.44,11.74
25.04.27 12.17.45,9.06
25.04.27 12.17.46,5.02
25.04.27 12.17.47,10.96
25.04.27 12.17.48,9.28
25.04.27 12.17.49,10.96
25.04.27 12.17.50,10.94
25.04.27 12.17.51,10.01
25.04.27 12.17.52,10.29
25.04.27 12.17.53,11.07
25.04.27 12.17.54,9.29
25.04.27 12.17.55,11.45
25.04.27 12.17.56,14.53
25.04.27 12.17.57,10.40
25.04.27 12.17.58,10.72
25.04.27 12.17.59,12.61
25.04.27 12.18.00,12.24
25.04.27 12.18.01,9.76
25.04.27 12.18.02,6.52
25.04.27 12.18.03,8.12
25.04.27 12.18.04,10.42
25.04.27 12.18.05,9.17
25.04.27 12.18.06,8.39
25.04.27 12.18.07,10.68
25.04.27 12.18.08,8.64
25.04.27 12.18.09,12.63
25.04.27 12.18.10,8.53
25.04.27 12.18.11,10.03
25.04.27 12.18.12,9.28
25.04.27 12.18.13,9.21
25.04.27 12.18.14,10.57
25.04.27 12.18.15,5.06
25.04.27 12.18.16,9.98
25.04.27 12.18.17,11.60
25.04.27 12.18.18,11.73
25.04.27 12.18.19,10.92
25.04.27 12.18.20,11.05
25.04.27 12.18.21,11.03
25.04.27 12.18.22,12.68
25.04.27 12.18.23,10.50
25.04.27 12.18.24,9.68
25.04.27 12.18.25,8.50
25.04.27 12.18.26,9.49
25.04.27 12.18.27,11.20
25.04.27 12.18.28,11.57
25.04.27 12.18.29,9.04
25.04.27 12.18.30,9.03
25.04.27 12.18.31,11.04
25.04.27 12.18.32,12.42
25.04.27 12.18.33,14.46
25.04.27 12.18.34,11.10
25.04.27 12.18.35,8.92
25.04.27 12.18.36,8.12
25.04.27 12.18.37,13.29
25.04.27 12.18.38,10.74
25.04.27 12.18.39,9.40
25.04.27 12.18.40,8.93
25.04.27 12.18.41,13.03
25.04.27 12.18.42,9.45
2025-04-27 12:18:43,12.46
25.04.27 12.18.44,11.56
25.04.27 12.18.45,9.45
25.04.27 12.18.46,13.51
25.04.27 12.18.47,10.00
25.04.27 12.18.48,9.11
25.04.27 12.18.49,12.86
25.04.27 12.18.50,11.65
25.04.27 12.18.51,9.16
25.04.27 12.18.52,11.72
25.04.27 12.18.53,12.24
25.04.27 12.18.54,11.36
25.04.27 12.18.55,8.96
25.04.27 12.18.56,10.65
25.04.27 12.18.57,7.91
25.04.27 12.18.58,9.29
25.04.27 12.18.59,9.37
25.04.27 12.19.00,11.66
25.04.27 12.19.01,11.89
25.04.27 12.19.02,7.30
25.04.27 12.19.03,10.90
25.04.27 12.19.04,9.91
25.04.27 12.19.05,10.77
25.04.27 12.19.06,13.12
25.04.27 12.19.07,9.21
25.04.27 12.19.08,9.48
25.04.27 12.19.09,11.45
25.04.27 12.19.10,10.20
25.04.27 12.19.11,6.99
25.04.27 12.19.12,13.51
25.04.27 12.19.13,10.57
25.04.27 12.19.14,11.98
25.04.27 12.19.15,9.19
25.04.27 12.19.16,7.29
25.04.27 12.19.17,9.87
25.04.27 12.19.18,10.52
25.04.27 12.19.19,12.43
25.04.27 12.19.20,9.16
25.04.27 12.19.21,12.06
25.04.27 12.19.22,7.41
25.04.27 12.19.23,9.35
25.04.27 12.19.24,10.52
25.04.27 12.19.25,7.87
25.04.27 12.19.26,13.20
25.04.27 12.19.27,9.61
2025-04-27 12:19:28,8.60
25.04.27 12.19.29,8.02
25.04.27 12.19.30,7.64
25.04.27 12.19.31,11.51
25.04.27 12.19.32,8.48
25.04.27 12.19.33,10.76
25.04.27 12.19.34,9.23
25.04.27 12.19.35,11.91
25.04.27 12.19.36,10.79
25.04.27 12.19.37,11.46
25.04.27 12.19.38,15.12
25.04.27 12.19.39,9.18
25.04.27 12.19.40,10.37
25.04.27 12.19.41,10.43
25.04.27 12.19.42,10.86
25.04.27 12.19.43,9.22
25.04.27 12.19.44,11.41
25.04.27 12.19.45,14.33
25.04.27 12.19.46,9.91
25.04.27 12.19.47,10.06
25.04.27 12.19.48,8.14
25.04.27 12.19.49,6.82
25.04.27 12.19.50,8.11
25.04.27 12.19.51,7.45
25.04.27 12.19.52,7.65
25.04.27 12.19.53,8.75
25.04.27 12.19.54,8.07
25.04.27 12.19.55,8.30
25.04.27 12.19.56,8.04
25.04.27 12.19.57,8.03
25.04.27 12.19.58,14.68
25.04.27 12.19.59,8.37
25.04.27 12.20.00,8.89
25.04.27 12.20.01,10.80
25.04.27 12.20.02,7.42
25.04.27 12.20.03,6.75
25.04.27 12.20.04,7.73
25.04.27 12.20.05,9.70
25.04.27 12.20.06,10.22
25.04.27 12.20.07,11.28
25.04.27 12.20.08,10.86
25.04.27 12.20.09,13.29
25.04.27 12.20.10,10.12
25.04.27 12.20.11,10.07
25.04.27 12.20.12,8.17
25.04.27 12.20.13,10.00
25.04.27 12.20.14,8.49
25.04.27 12.20.15,7.58
25.04.27 12.20.16,13.64
25.04.27 12.20.17,7.49
25.04.27 12.20.18,13.66
25.04.27 12.20.19,12.33
25.04.27 12.20.20,9.83
25.04.27 12.20.21,7.26
25.04.27 12.20.22,9.67
25.04.27 12.20.23,8.03
25.04.27 12.20.24,13.23
25.04.27 12.20.25,11.27
25.04.27 12.20.26,12.04
25.04.27 12.20.27,9.45
25.04.27 12.20.28,9.86
25.04.27 12.20.29,11.19
25.04.27 12.20.30,9.26
25.04.27 12.20.31,13.03
25.04.27 12.20.32,8.87
25.04.27 12.20.33,12.73
2025-04-27 12:20:34,8.19
25.04.27 12.20.35,8.91
25.04.27 12.20.36,9.44
25.04.27 12.20.37,9.19
25.04.27 12.20.38,8.47
25.04.27 12.20.39,5.87
25.04.27 12.20.40,10.27
25.04.27 12.20.41,8.52
25.04.27 12.20.42,9.13
25.04.27 12.20.43,11.26
25.04.27 12.20.44,8.50
25.04.27 12.20.45,9.85
25.04.27 12.20.46,8.49
25.04.27 12.20.47,13.33
25.04.27 12.20.48,11.66
25.04.27 12.20.49,9.92
25.04.27 12.20.50,10.09
25.04.27 12.20.51,6.57
25.04.27 12.20.52,8.68
25.04.27 12.20.53,13.01
25.04.27 12.20.54,8.81
25.04.27 12.20.55,9.69
25.04.27 12.20.56,6.61
25.04.27 12.20.57,10.95
25.04.27 12.20.58,9.71
25.04.27 12.20.59,7.78
25.04.27 12.21.00,7.26
25.04.27 12.21.01,14.07
25.04.27 12.21.02,8.98
25.04.27 12.21.03,8.59
25.04.27 12.21.04,11.44
25.04.27 12.21.05,5.83
25.04.27 12.21.06,13.00
25.04.27 12.21.07,8.96
25.04.27 12.21.08,9.37
25.04.27 12.21.09,8.24
25.04.27 12.21.10,9.97
25.04.27 12.21.11,8.50
25.04.27 12.21.12,9.57
25.04.27 12.21.13,7.82
25.04.27 12.21.14,10.14
25.04.27 12.21.15,9.06
25.04.27 12.21.16,10.16
25.04.27 12.21.17,9.19
25.04.27 12.21.18,13.12
25.04.27 12.21.19,9.53
25.04.27 12.21.20,11.24
25.04.27 12.21.21,9.71
25.04.27 12.21.22,11.52
25.04.27 12.21.23,8.72
25.04.27 12.21.24,9.19
25.04.27 12.21.25,9.94
25.04.27 12.21.26,5.70
2025-04-27 12:21:27,10.58
25.04.27 12.21.28,8.38
25.04.27 12.21.29,9.13
25.04.27 12.21.30,11.62
25.04.27 12.21.31,9.89
25.04.27 12.21.32,8.89
25.04.27 12.21.33,10.38
25.04.27 12.21.34,8.69
25.04.27 12.21.35,9.87
25.04.27 12.21.36,8.03
25.04.27 12.21.37,11.82
25.04.27 12.21.38,7.53
25.04.27 12.21.39,10.79
25.04.27 12.21.41,9.79
25.04.27 12.21.42,10.71
25.04.27 12.21.43,7.99
25.04.27 12.21.44,10.84
25.04.27 12.21.45,9.94
25.04.27 12.21.46,9.15
25.04.27 12.21.47,10.23
25.04.27 12.21.48,12.55
25.04.27 12.21.49,10.47
25.04.27 12.21.50,7.65
25.04.27 12.21.51,8.11
25.04.27 12.21.52,8.20
25.04.27 12.21.53,9.05
25.04.27 12.21.54,10.77
25.04.27 12.21.55,11.22
25.04.27 12.21.56,10.88
25.04.27 12.21.57,3.60
25.04.27 12.21.58,10.69
25.04.27 12.21.59,9.17
25.04.27 12.22.00,11.18
25.04.27 12.22.01,12.21
25.04.27 12.22.02,6.90
25.04.27 12.22.03,9.56
25.04.27 12.22.04,11.51
25.04.27 12.22.05,10.69
25.04.27 12.22.06,12.16
25.04.27 12.22.08,9.41
25.04.27 12.22.09,8.40
25.04.27 12.22.10,8.33
25.04.27 12.22.11,11.77
25.04.27 12.22.12,11.30
25.04.27 12.22.13,10.54
25.04.27 12.22.14,9.93
25.04.27 12.22.15,10.97
25.04.27 12.22.16,10.22
25.04.27 12.22.17,9.17
25.04.27 12.22.18,12.42
25.04.27 12.22.19,7.61
25.04.27 12.22.20,11.68
25.04.27 12.22.21,7.71
25.04.27 12.22.22,10.59
25.04.27 12.22.23,12.26
25.04.27 12.22.24,11.56
25.04.27 12.22.25,10.19
25.04.27 12.22.26,6.44
25.04.27 12.22.27,7.91
25.04.27 12.22.28,10.80
25.04.27 12.22.29,9.39
25.04.27 12.22.30,8.85
25.04.27 12.22.31,4.49
25.04.27 12.22.32,9.28
25.04.27 12.22.33,10.04
25.04.27 12.22.34,8.79
25.04.27 12.22.35,9.94
25.04.27 12.22.36,9.11
2025-04-27 12:22:37,11.27
25.04.27 12.22.38,9.62
25.04.27 12.22.39,9.44
25.04.27 12.22.40,9.68
25.04.27 12.22.41,8.85
25.04.27 12.22.42,11.93
25.04.27 12.22.43,8.66
25.04.27 12.22.44,11.32
25.04.27 12.22.45,8.26
25.04.27 12.22.46,13.19
25.04.27 12.22.47,14.76
25.04.27 12.22.48,10.80
25.04.27 12.22.49,11.05
25.04.27 12.22.50,9.82
25.04.27 12.22.51,10.12
25.04.27 12.22.52,8.37
25.04.27 12.22.53,7.95
25.04.27 12.22.54,10.89
25.04.27 12.22.55,8.25
25.04.27 12.22.56,11.14
25.04.27 12.22.57,11.65
25.04.27 12.22.58,12.44
25.04.27 12.22.59,8.21
25.04.27 12.23.00,7.76
25.04.27 12.23.01,
25.04.27 12.23.02,11.34
25.04.27 12.23.03,11.24
25.04.27 12.23.04,11.46
25.04.27 12.23.05,8.14
25.04.27 12.23.06,9.90
25.04.27 12.23.07,9.45
25.04.27 12.23.08,11.49
25.04.27 12.23.09,11.02
25.04.27 12.23.10,11.01
25.04.27 12.23.11,10.48
25.04.27 12.23.12,10.18
25.04.27 12.23.13,9.30
25.04.27 12.23.14,10.34
25.04.27 12.23.15,11.06
25.04.27 12.23.16,11.94
25.04.27 12.23.17,12.37
25.04.27 12.23.18,11.11
25.04.27 12.23.19,12.45
2025-04-27 12:23:20,11.33
25.04.27 12.23.21,6.92
25.04.27 12.23.22,11.65
25.04.27 12.23.23,7.95
25.04.27 12.23.24,12.86
25.04.27 12.23.25,5.98
25.04.27 12.23.26,5.88
25.04.27 12.23.27,13.39
25.04.27 12.23.28,13.79
25.04.27 12.23.29,12.34
25.04.27 12.23.30,12.83
25.04.27 12.23.31,7.47
25.04.27 12.23.32,"12,10"
25.04.27 12.23.33,8.26
25.04.27 12.23.34,12.25
25.04.27 12.23.35,9.13
25.04.27 12.23.36,9.80
25.04.27 12.23.37,12.03
25.04.27 12.23.38,9.93
25.04.27 12.23.39,11.01
25.04.27 12.23.40,8.63
25.04.27 12.23.41,8.55
25.04.27 12.23.42,9.47
25.04.27 12.23.43,7.84
25.04.27 12.23.44,11.35
25.04.27 12.23.45,10.66
25.04.27 12.23.46,7.32
25.04.27 12.23.47,12.92
25.04.27 12.23.48,12.97
25.04.27 12.23.49,
25.04.27 12.23.50,8.97
25.04.27 12.23.51,12.52
25.04.27 12.23.52,8.23
25.04.27 12.23.53,13.21
25.04.27 12.23.54,9.99
25.04.27 12.23.55,12.69
25.04.27 12.23.56,11.53
25.04.27 12.23.57,15.39
25.04.27 12.23.58,11.58
25.04.27 12.23.59,13.91
25.04.27 12.24.00,9.06
25.04.27 12.24.01,8.11
25.04.27 12.24.02,9.59
25.04.27 12.24.03,10.26
27/04/25 12:24:04,10.22
25.04.27 12.24.05,10.04
25.04.27 12.24.06,10.70
25.04.27 12.24.07,11.62
25.04.27 12.24.08,7.46
25.04.27 12.24.09,9.73
25.04.27 12.24.10,9.17
25.04.27 12.24.11,10.47
25.04.27 12.24.12,9.87
25.04.27 12.24.13,12.73
25.04.27 12.24.14,10.96
25.04.27 12.24.15,12.16
25.04.27 12.24.16,9.53
25.04.27 12.24.17,11.80
25.04.27 12.24.18,8.96
25.04.27 12.24.19,8.08
25.04.27 12.24.20,12.70
25.04.27 12.24.21,9.90
25.04.27 12.24.22,9.94
25.04.27 12.24.23,8.43
25.04.27 12.24.24,8.10
25.04.27 12.24.25,13.25
25.04.27 12.24.26,12.07
25.04.27 12.24.27,8.25
25.04.27 12.24.28,8.53
25.04.27 12.24.29,10.42
25.04.27 12.24.30,9.18
25.04.27 12.24.31,8.46
25.04.27 12.24.32,8.51
25.04.27 12.24.33,9.61
25.04.27 12.24.34,7.19
25.04.27 12.24.35,8.41
25.04.27 12.24.36,12.18
25.04.27 12.24.37,7.83
25.04.27 12.24.38,9.83
25.04.27 12.24.39,10.55
25.04.27 12.24.40,12.05
25.04.27 12.24.41,7.40
25.04.27 12.24.42,8.29
25.04.27 12.24.43,9.87
25.04.27 12.24.44,11.95
25.04.27 12.24.45,11.28
25.04.27 12.24.46,13.22
25.04.27 12.24.47,8.73
25.04.27 12.24.48,8.50
25.04.27 12.24.49,8.65
25.04.27 12.24.50,8.62
25.04.27 12.24.51,8.19
25.04.27 12.24.52,10.83
25.04.27 12.24.54,12.42
25.04.27 12.24.55,9.69
25.04.27 12.24.56,10.80
25.04.27 12.24.57,7.26
25.04.27 12.24.58,8.40
25.04.27 12.24.59,8.78
25.04.27 12.25.00,8.97
25.04.27 12.25.01,8.91
25.04.27 12.25.02,9.97
25.04.27 12.25.03,8.86
25.04.27 12.25.04,11.32
25.04.27 12.25.05,11.59
25.04.27 12.25.06,13.52
25.04.27 12.25.07,10.46
25.04.27 12.25.08,9.61
25.04.27 12.25.09,10.22
25.04.27 12.25.10,10.85
25.04.27 12.25.11,8.59
25.04.27 12.25.12,11.70
25.04.27 12.25.13,11.44
25.04.27 12.25.14,6.65
25.04.27 12.25.15,13.79
25.04.27 12.25.16,10.60
25.04.27 12.25.17,8.20
25.04.27 12.25.18,8.08
25.04.27 12.25.19,10.47
25.04.27 12.25.20,8.38
25.04.27 12.25.21,8.18
25.04.27 12.25.22,9.21
25.04.27 12.25.23,11.01
25.04.27 12.25.24,9.33
25.04.27 12.25.25,8.33
25.04.27 12.25.26,13.11
25.04.27 12.25.27,11.00
25.04.27 12.25.28,8.29
25.04.27 12.25.29,10.44
25.04.27 12.25.31,10.00
25.04.27 12.25.32,10.10
25.04.27 12.25.33,9.69
25.04.27 12.25.34,10.93
25.04.27 12.25.35,9.96
25.04.27 12.25.36,10.42
25.04.27 12.25.37,10.91
25.04.27 12.25.38,9.92
25.04.27 12.25.39,11.49
25.04.27 12.25.40,12.68
25.04.27 12.25.41,9.50
25.04.27 12.25.42,8.95
25.04.27 12.25.43,7.31
25.04.27 12.25.44,11.42
25.04.27 12.25.45,9.72
25.04.27 12.25.46,7.73
25.04.27 12.25.47,8.96
25.04.27 12.25.48,10.92
25.04.27 12.25.49,11.60
25.04.27 12.25.50,11.13
25.04.27 12.25.51,9.93
25.04.27 12.25.52,11.48
25.04.27 12.25.53,10.24
25.04.27 12.25.54,10.45
25.04.27 12.25.55,8.45
25.04.27 12.25.56,12.19
25.04.27 12.25.57,11.40
25.04.27 12.25.58,9.29
25.04.27 12.25.59,12.25
25.04.27 12.26.00,7.51
25.04.27 12.26.01,8.46
25.04.27 12.26.02,7.60
25.04.27 12.26.03,9.23
25.04.27 12.26.04,8.58
25.04.27 12.26.05,11.93
25.04.27 12.26.06,10.29
25.04.27 12.26.07,9.49
25.04.27 12.26.08,10.89
25.04.27 12.26.09,11.61
25.04.27 12.26.10,12.64
25.04.27 12.26.11,9.88
25.04.27 12.26.12,10.03
25.04.27 12.26.13,8.00
25.04.27 12.26.14,10.42
25.04.27 12.26.15,"10,56"
27/04/25 12:26:16,8.92
25.04.27 12.26.17,10.14
25.04.27 12.26.18,9.58
25.04.27 12.26.19,10.77
25.04.27 12.26.20,9.61
25.04.27 12.26.21,10.45
25.04.27 12.26.22,8.96
25.04.27 12.26.23,11.57
25.04.27 12.26.24,11.00
2025-04-27 12:26:25,12.19
25.04.27 12.26.26,10.25
25.04.27 12.26.27,9.90
25.04.27 12.26.28,7.20
25.04.27 12.26.29,11.74
25.04.27 12.26.30,10.17
25.04.27 12.26.31,9.53
25.04.27 12.26.32,11.64
25.04.27 12.26.33,11.53
25.04.27 12.26.34,9.24
25.04.27 12.26.35,10.68
25.04.27 12.26.36,10.10
25.04.27 12.26.37,12.29
25.04.27 12.26.38,7.99
25.04.27 12.26.39,12.65
25.04.27 12.26.40,12.11
25.04.27 12.26.41,9.23
25.04.27 12.26.42,8.97
25.04.27 12.26.43,10.80
25.04.27 12.26.44,7.35
25.04.27 12.26.45,10.47
25.04.27 12.26.46,10.36
25.04.27 12.26.47,11.04
25.04.27 12.26.48,8.69
25.04.27 12.26.49,14.85
25.04.27 12.26.50,10.38
25.04.27 12.26.51,12.37
25.04.27 12.26.52,10.86
25.04.27 12.26.53,11.73
25.04.27 12.26.54,7.70
25.04.27 12.26.55,13.54
25.04.27 12.26.56,11.06
25.04.27 12.26.57,10.93
25.04.27 12.26.58,11.20
25.04.27 12.26.59,10.95
25.04.27 12.27.00,10.39
25.04.27 12.27.01,9.56
25.04.27 12.27.02,7.86
25.04.27 12.27.03,13.41
25.04.27 12.27.04,8.03
